CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,acceso_bomberos_km,intersecciones_km2,densidad_vial,tipo_vial_pct,poblacion_total,densidad_pob,viviendas,riesgo_base,ocurrio_incendio,ia_probabilidad_incendio,riesgo_pob_vial,aislamiento_tactico,total_incendios
0803700010685024,8,37,1,0685,24,Urbana,Típica,1.63,0.0,0.0,0.0,7.0,7.0,4,BAJO,0,0.8455869873963279,0.0,163.0,0
0803700010628032,8,37,1,0628,32,Urbana,Típica,0.71,0.0,0.0,0.0,12.0,12.0,4,BAJO,0,0.9174767648770829,0.0,71.0,0
0803700010628014,8,37,1,0628,14,Urbana,Típica,0.76,0.0,0.0,0.0,17.0,17.0,3,MEDIO,0,0.9174767648770829,0.0,76.0,0
0803700010524027,8,37,1,0524,27,Urbana,Típica,0.52,0.0,0.0,0.0,41.0,41.0,6,BAJO,0,0.7323076619191181,0.0,52.0,0
0803700010702053,8,37,1,0702,53,Urbana,Típica,1.13,99.31,8.34,0.0,94.0,94.0,20,BAJO,0,0.48690963133106435,783.96,0.13532934131736526,0
0803700010986028,8,37,1,0986,28,Urbana,Típica,2.88,0.0,0.0,0.0,49.0,49.0,2,MEDIO,0,0.09408544327204142,0.0,288.0,0
080370001368A021,8,37,1,368A,21,Urbana,Típica,1.55,0.0,0.0,0.0,29.0,29.0,2,BAJO,0,0.6690353884110689,0.0,155.0,0
0803700013586021,8,37,1,3586,21,Urbana,Típica,3.65,0.0,59.26,0.0,17.0,17.0,2,MEDIO,0,0.4175733885759958,1007.42,0.06158258815589675,0
0803700011202045,8,37,1,1202,45,Urbana,Típica,3.01,0.0,0.0,0.0,7.0,7.0,1,MEDIO,0,0.29570103113253404,0.0,301.0,0
0803700010863036,8,37,1,0863,36,Urbana,Típica,0.19,0.0,0.0,0.0,18.0,18.0,2,BAJO,0,0.9203542849129568,0.0,19.0,0
0803700011289036,8,37,1,1289,36,Urbana,Típica,2.94,0.0,0.0,0.0,10.0,10.0,2,BAJO,0,0.29950422262189574,0.0,294.0,0
0803700013779018,8,37,1,3779,18,Urbana,Típica,1.68,0.0,0.0,0.0,52.0,52.0,9,ALTO,0,0.4288889961236425,0.0,168.0,0
080370001425A006,8,37,1,425A,6,Urbana,Típica,3.5,0.0,0.0,0.0,39.0,39.0,4,MEDIO,0,0.1563062299134241,0.0,350.0,0
0803700011293010,8,37,1,1293,10,Urbana,Típica,2.24,0.0,0.0,0.0,41.0,41.0,2,BAJO,0,0.46923536614091416,0.0,224.00000000000003,0
0803700011503041,8,37,1,1503,41,Urbana,Típica,2.14,0.0,0.0,0.0,48.0,48.0,4,BAJO,0,0.41311748575894397,0.0,214.0,0
0803700010702052,8,37,1,0702,52,Urbana,Típica,1.05,0.0,0.0,0.0,20.0,20.0,4,BAJO,0,0.8978102479276328,0.0,105.0,0
0803700013726004,8,37,1,3726,4,Urbana,Típica,1.03,0.0,0.0,0.0,9.0,9.0,1,BAJO,0,0.8997096502136267,0.0,103.0,0
0803700010543047,8,37,1,0543,47,Urbana,Típica,0.32,0.0,0.0,0.0,0.0,0.0,0,MEDIO,0,0.8954845485016691,0.0,32.0,0
0803700013590014,8,37,1,3590,14,Urbana,Típica,4.05,0.0,0.0,0.0,36.0,36.0,2,ALTO,0,0.21058849659727535,0.0,405.0,0
0803700010793036,8,37,1,0793,36,Urbana,Típica,3.16,0.0,0.0,0.0,26.0,26.0,5,MEDIO,0,0.18054574213967417,0.0,316.0,0
0803700011414023,8,37,1,1414,23,Urbana,Típica,0.94,0.0,0.0,0.0,9.0,9.0,7,ALTO,0,0.8997096502136267,0.0,93.99999999999999,0
0803700013745019,8,37,1,3745,19,Urbana,Típica,2.03,0.0,0.0,0.0,49.0,49.0,7,MEDIO,0,0.4170563413178939,0.0,202.99999999999997,0
0803700010806004,8,37,1,0806,4,Urbana,Típica,2.85,381.19,11.99,0.0,27.0,27.0,2,BAJO,0,0.23209516117738652,323.73,0.23750000000000002,0
0803700013637024,8,37,1,3637,24,Urbana,Típica,3.41,0.0,0.0,0.0,24.0,24.0,5,MEDIO,0,0.19222888095159082,0.0,341.0,0
080370001425A072,8,37,1,425A,72,Urbana,Típica,3.49,0.0,0.0,0.0,17.0,17.0,7,MEDIO,0,0.28337039378434314,0.0,349.0,0
0803700013622011,8,37,1,3622,11,Urbana,Típica,3.41,0.0,0.0,0.0,16.0,16.0,2,MEDIO,0,0.3112945673936504,0.0,341.0,0
0803700011217018,8,37,1,1217,18,Urbana,Típica,2.97,0.0,0.0,0.0,18.0,18.0,4,ALTO,0,0.262233085231194,0.0,297.0,0
0803700011221025,8,37,1,1221,25,Urbana,Típica,2.65,0.0,0.0,0.0,16.0,16.0,5,ALTO,0,0.29993894069877824,0.0,265.0,0
0803700011240032,8,37,1,1240,32,Urbana,Típica,2.01,0.0,0.0,0.0,18.0,18.0,4,BAJO,0,0.8717751289080531,0.0,200.99999999999997,0
0803700011236039,8,37,1,1236,39,Urbana,Típica,2.21,0.0,0.0,0.0,34.0,34.0,2,MEDIO,0,0.633372156406491,0.0,221.0,0
080370001133A034,8,37,1,133A,34,Urbana,Típica,3.01,0.0,0.0,0.0,25.0,25.0,3,MEDIO,0,0.18054574213967417,0.0,301.0,0
0803700011096019,8,37,1,1096,19,Urbana,Típica,2.65,0.0,0.0,0.0,24.0,24.0,4,MEDIO,0,0.18639479874344775,0.0,265.0,0
0803700013675017,8,37,1,3675,17,Urbana,Típica,0.32,0.0,0.0,0.0,0.0,0.0,16,MEDIO,0,0.8954845485016691,0.0,32.0,0
0803700011306041,8,37,1,1306,41,Urbana,Típica,1.64,0.0,0.0,0.0,49.0,49.0,5,BAJO,0,0.38527315018366565,0.0,164.0,0
0803700011414020,8,37,1,1414,20,Urbana,Típica,0.81,0.0,0.0,0.0,31.0,31.0,3,BAJO,0,0.7617152971354523,0.0,81.0,0
0803700011433044,8,37,1,1433,44,Urbana,Típica,1.76,0.0,0.0,0.0,124.0,124.0,13,BAJO,0,0.30968014870188115,0.0,176.0,0
0803700011452025,8,37,1,1452,25,Urbana,Típica,3.03,0.0,0.0,0.0,112.0,112.0,19,ALTO,0,0.10549667008850655,0.0,303.0,0
0803700011202019,8,37,1,1202,19,Urbana,Típica,3.01,0.0,0.0,0.0,50.0,50.0,4,ALTO,0,0.1010813703714743,0.0,301.0,0
0803700010859002,8,37,1,0859,2,Urbana,Típica,1.17,0.0,0.0,0.0,37.0,37.0,3,MEDIO,0,0.7170508383651866,0.0,116.99999999999999,0
0803700010844063,8,37,1,0844,63,Urbana,Típica,1.73,0.0,0.0,0.0,0.0,0.0,19,BAJO,0,0.8563081729048023,0.0,173.0,0
0803700011467012,8,37,1,1467,12,Urbana,Típica,2.78,0.0,0.0,0.0,78.0,78.0,15,ALTO,0,0.06743385813617658,0.0,278.0,0
0803700010825013,8,37,1,0825,13,Urbana,Típica,2.32,0.0,0.0,0.0,0.0,0.0,5,BAJO,0,0.8735198477859353,0.0,231.99999999999997,0
080370001119A056,8,37,1,119A,56,Urbana,Típica,3.24,0.0,0.0,0.0,2.0,2.0,0,MEDIO,0,0.2541037012026519,0.0,324.0,0
0803700013779017,8,37,1,3779,17,Urbana,Típica,1.72,0.0,0.0,0.0,85.0,85.0,8,MEDIO,0,0.34821742726306587,0.0,172.0,0
0803700010401040,8,37,1,0401,40,Urbana,Típica,1.93,0.0,0.0,0.0,0.0,0.0,17,BAJO,0,0.8559596839862432,0.0,193.0,0
0803700010401024,8,37,1,0401,24,Urbana,Típica,1.86,0.0,1.32,100.0,0.0,0.0,162,BAJO,0,0.758789869279164,0.0,1.3984962406015038,0
0803700013730041,8,37,1,3730,41,Urbana,Típica,1.02,0.0,0.0,0.0,0.0,0.0,5,BAJO,0,0.8787424455565933,0.0,102.0,0
0803700011005010,8,37,1,1005,10,Urbana,Típica,2.3,0.0,0.0,0.0,3.0,3.0,16,BAJO,0,0.8916493554714577,0.0,229.99999999999997,0
0803700010971048,8,37,1,0971,48,Urbana,Típica,3.03,0.0,0.0,0.0,0.0,0.0,0,ALTO,0,0.24646677210053816,0.0,303.0,0
0803700010825036,8,37,1,0825,36,Urbana,Típica,2.31,0.0,0.0,0.0,7.0,7.0,3,BAJO,0,0.9004900178253529,0.0,231.0,0
0803700010685019,8,37,1,0685,19,Urbana,Típica,1.98,0.0,0.0,0.0,26.0,26.0,8,MEDIO,0,0.6956035040588255,0.0,198.0,0
0803700010401051,8,37,1,0401,51,Urbana,Típica,1.86,0.0,0.0,0.0,0.0,0.0,4,MEDIO,0,0.869015063536062,0.0,186.0,0
0803700010401012,8,37,1,0401,12,Urbana,Típica,1.69,0.0,0.91,0.0,0.0,0.0,268,ALTO,0,0.758636234450299,0.0,1.8369565217391304,0
0803700010401018,8,37,1,0401,18,Urbana,Típica,1.51,0.0,0.46,69.3,0.0,0.0,319,MEDIO,1,0.8833180866187046,0.0,3.212765957446808,1
0803700011289035,8,37,1,1289,35,Urbana,Típica,2.99,0.0,0.0,0.0,3.0,3.0,4,BAJO,0,0.2821083930425515,0.0,299.0,0
0803700013660013,8,37,1,3660,13,Urbana,Típica,0.38,0.0,85.27,0.0,19.0,19.0,4,BAJO,0,0.6410922962287279,1620.1299999999999,0.004455909943714822,0
0803700010971016,8,37,1,0971,16,Urbana,Típica,3.06,0.0,45.34,0.0,34.0,34.0,3,ALTO,0,0.10862286778081084,1541.5600000000002,0.06747519294377068,0
0803700010825023,8,37,1,0825,23,Urbana,Típica,2.3,0.0,0.0,0.0,0.0,0.0,7,ALTO,0,0.8735198477859353,0.0,229.99999999999997,0
0803700014245036,8,37,1,4245,36,Urbana,Típica,3.01,0.0,0.0,0.0,40.0,40.0,8,MEDIO,0,0.15199684534088162,0.0,301.0,0
080370001119A039,8,37,1,119A,39,Urbana,Típica,3.29,0.0,0.0,0.0,37.0,37.0,4,ALTO,0,0.2064051549573986,0.0,329.0,0
0803700010685031,8,37,1,0685,31,Urbana,Típica,2.03,0.0,0.0,0.0,34.0,34.0,13,MEDIO,0,0.6106195428575668,0.0,202.99999999999997,0
0803700010971015,8,37,1,0971,15,Urbana,Típica,3.09,0.0,0.0,0.0,28.0,28.0,4,ALTO,0,0.18333720046517513,0.0,309.0,0
0803700010971029,8,37,1,0971,29,Urbana,Típica,3.09,0.0,0.0,0.0,12.0,12.0,4,MEDIO,0,0.30500845030220847,0.0,309.0,0
0803700010971014,8,37,1,0971,14,Urbana,Típica,3.05,425.3,24.43,0.0,28.0,28.0,4,ALTO,0,0.217621850690514,684.04,0.12479541734860883,0
0803700010401043,8,37,1,0401,43,Urbana,Típica,1.78,0.0,75.31,100.0,0.0,0.0,7,MEDIO,0,0.6907683031169901,0.0,0.02363250132766861,0
0803700011382049,8,37,1,1382,49,Urbana,Típica,1.58,0.0,0.0,0.0,4.0,4.0,1,BAJO,0,0.8747463706415382,0.0,158.0,0
0803700010810053,8,37,1,0810,53,Urbana,Típica,2.57,0.0,0.0,0.0,6.0,6.0,4,BAJO,0,0.3452847147631154,0.0,257.0,0
0803700011306036,8,37,1,1306,36,Urbana,Típica,2.06,0.0,0.0,0.0,34.0,34.0,3,BAJO,0,0.6106195428575668,0.0,206.0,0
0803700011289015,8,37,1,1289,15,Urbana,Típica,2.94,0.0,0.0,0.0,25.0,25.0,3,MEDIO,0,0.18054574213967417,0.0,294.0,0
0803700011240048,8,37,1,1240,48,Urbana,Típica,1.77,0.0,0.0,0.0,20.0,20.0,4,MEDIO,0,0.8870628779628623,0.0,177.0,0
0803700010825014,8,37,1,0825,14,Urbana,Típica,2.33,0.0,0.0,0.0,0.0,0.0,2,MEDIO,0,0.8735198477859353,0.0,233.0,0
0803700010401048,8,37,1,0401,48,Urbana,Típica,1.82,0.0,0.0,0.0,0.0,0.0,2,MEDIO,0,0.869015063536062,0.0,182.0,0
0803700010401047,8,37,1,0401,47,Urbana,Típica,1.95,0.0,0.0,0.0,0.0,0.0,14,ALTO,0,0.8559596839862432,0.0,195.0,0
0803700011397059,8,37,1,1397,59,Urbana,Típica,1.64,0.0,0.0,0.0,66.0,66.0,11,BAJO,0,0.358355314702376,0.0,164.0,0
0803700014245015,8,37,1,4245,15,Urbana,Típica,3.56,0.0,0.0,0.0,49.0,49.0,15,ALTO,0,0.09839482784458391,0.0,356.0,0
080370001375A021,8,37,1,375A,21,Urbana,Típica,1.93,218.52,0.0,0.0,101.0,101.0,6,BAJO,0,0.3338622287935529,0.0,193.0,0
080370001375A001,8,37,1,375A,1,Urbana,Típica,1.99,0.0,0.0,0.0,65.0,65.0,11,MEDIO,0,0.39109321062263297,0.0,199.0,0
0803700013618030,8,37,1,3618,30,Urbana,Típica,4.03,0.0,0.0,0.0,0.0,0.0,0,ALTO,0,0.2618069176930174,0.0,403.0,0
0803700010401046,8,37,1,0401,46,Urbana,Típica,2.03,0.0,0.0,0.0,0.0,0.0,5,BAJO,0,0.8584315940986028,0.0,202.99999999999997,0
080370001425A033,8,37,1,425A,33,Urbana,Típica,3.54,0.0,0.0,0.0,90.0,90.0,8,MEDIO,0,0.0887096407492526,0.0,354.0,0
0803700010844024,8,37,1,0844,24,Urbana,Típica,1.64,0.0,0.0,0.0,0.0,0.0,16,BAJO,0,0.8236168173569106,0.0,164.0,0
0803700013868025,8,37,1,3868,25,Urbana,Típica,2.91,0.0,0.0,0.0,100.0,100.0,15,ALTO,0,0.08440025617671011,0.0,291.0,0
0803700010685017,8,37,1,0685,17,Urbana,Típica,1.92,0.0,0.0,0.0,21.0,21.0,39,MEDIO,0,0.8553770019295952,0.0,192.0,0
0803700013675051,8,37,1,3675,51,Urbana,Camellón,0.52,0.0,0.0,0.0,0.0,0.0,16,MEDIO,0,0.8954845485016691,0.0,52.0,0
0803700013675050,8,37,1,3675,50,Urbana,Camellón,1.08,0.0,0.0,0.0,0.0,0.0,28,BAJO,0,0.8787424455565933,0.0,108.0,0
0803700011113054,8,37,1,1113,54,Urbana,Camellón,1.16,0.0,0.0,0.0,0.0,0.0,1,BAJO,0,0.9048955951141902,0.0,115.99999999999999,0
0803700010401026,8,37,1,0401,26,Urbana,Típica,2.0,0.0,21.89,75.8,0.0,0.0,323,MEDIO,0,0.6602869957535566,0.0,0.091324200913242,0
0803700010543021,8,37,1,0543,21,Urbana,Típica,0.63,0.0,0.0,0.0,49.0,49.0,5,BAJO,0,0.7604121030735207,0.0,63.0,0
0803700010647048,8,37,1,0647,48,Urbana,Típica,0.83,0.0,0.0,0.0,106.0,106.0,12,MEDIO,0,0.6239010486145886,0.0,83.0,0
0803700010971046,8,37,1,0971,46,Urbana,Típica,2.76,0.0,186.05,0.0,9.0,9.0,2,BAJO,0,0.3994013571586186,1674.45,0.014833924540470814,0
0803700010971031,8,37,1,0971,31,Urbana,Típica,2.73,0.0,0.0,0.0,0.0,0.0,1,ALTO,0,0.2564667721005382,0.0,273.0,0
0803700011217035,8,37,1,1217,35,Urbana,Típica,2.84,0.0,0.0,0.0,8.0,8.0,0,BAJO,0,0.300701031132534,0.0,284.0,0
0803700011217022,8,37,1,1217,22,Urbana,Típica,2.86,0.0,0.0,0.0,13.0,13.0,3,ALTO,0,0.29493894069877824,0.0,286.0,0
0803700011236002,8,37,1,1236,2,Urbana,Típica,2.33,0.0,0.0,0.0,28.0,28.0,3,MEDIO,0,0.6922724114480815,0.0,233.0,0
0803700011363050,8,37,1,1363,50,Urbana,Típica,2.21,0.0,0.0,0.0,39.0,39.0,2,BAJO,0,0.49802512288271983,0.0,221.0,0
0803700011306042,8,37,1,1306,42,Urbana,Típica,1.6,0.0,0.0,0.0,20.0,20.0,2,BAJO,0,0.8782578192130752,0.0,160.0,0
0803700011289016,8,37,1,1289,16,Urbana,Típica,2.98,0.0,0.0,0.0,35.0,35.0,5,ALTO,0,0.20359802484091646,0.0,298.0,0
0803700011289014,8,37,1,1289,14,Urbana,Típica,2.9,0.0,0.0,0.0,32.0,32.0,5,ALTO,0,0.18997442490729188,0.0,290.0,0
0803700010628033,8,37,1,0628,33,Urbana,Típica,0.72,0.0,0.0,0.0,19.0,19.0,9,BAJO,0,0.9172191536358649,0.0,72.0,0
0803700011382050,8,37,1,1382,50,Urbana,Típica,1.64,0.0,0.0,0.0,9.0,9.0,0,BAJO,0,0.8455869873963279,0.0,164.0,0
0803700011382003,8,37,1,1382,3,Urbana,Típica,1.75,0.0,0.0,0.0,11.0,11.0,4,MEDIO,0,0.882733788488774,0.0,175.0,0
0803700011429006,8,37,1,1429,6,Urbana,Típica,1.43,0.0,0.0,0.0,38.0,38.0,8,BAJO,0,0.6337533509446085,0.0,143.0,0
0803700011611048,8,37,1,1611,48,Urbana,Típica,2.83,38.58,6.37,0.0,20.0,20.0,52,ALTO,0,0.3609119946175333,127.4,0.4435736677115988,0
0803700011289008,8,37,1,1289,8,Urbana,Típica,2.83,0.0,0.0,0.0,10.0,10.0,4,ALTO,0,0.3045042226218957,0.0,283.0,0
0803700011382013,8,37,1,1382,13,Urbana,Típica,1.78,0.0,94.55,0.0,30.0,30.0,4,MEDIO,0,0.4210162988121135,2836.5,0.018824027072758036,0
0803700011429004,8,37,1,1429,4,Urbana,Típica,1.53,0.0,0.0,0.0,39.0,39.0,5,BAJO,0,0.5109518953000076,0.0,153.0,0
0803700014245001,8,37,1,4245,1,Urbana,Típica,3.24,0.0,0.0,0.0,48.0,48.0,12,ALTO,0,0.09408544327204142,0.0,324.0,0
080370001425A016,8,37,1,425A,16,Urbana,Típica,3.9,0.0,30.5,0.0,54.0,54.0,11,ALTO,0,0.09479641127603516,1647.0,0.127826941986234,0
0803700011382026,8,37,1,1382,26,Urbana,Típica,1.61,0.0,0.0,0.0,27.0,27.0,1,BAJO,0,0.7124211554318589,0.0,161.0,0
0803700011503053,8,37,1,1503,53,Urbana,Típica,1.43,0.0,0.0,0.0,34.0,34.0,4,BAJO,0,0.721271321926254,0.0,143.0,0
0803700010971018,8,37,1,0971,18,Urbana,Típica,2.79,0.0,0.0,0.0,7.0,7.0,1,MEDIO,0,0.305701031132534,0.0,279.0,0
0803700011382011,8,37,1,1382,11,Urbana,Típica,1.69,0.0,0.0,0.0,26.0,26.0,3,BAJO,0,0.707471405579767,0.0,169.0,0
0803700011467019,8,37,1,1467,19,Urbana,Típica,2.78,0.0,0.0,0.0,44.0,44.0,22,ALTO,0,0.12215538303902063,0.0,278.0,0
0803700013675047,8,37,1,3675,47,Urbana,Típica,1.61,0.0,0.0,0.0,12.0,12.0,23,ALTO,0,0.8819789897043248,0.0,161.0,0
0803700013798003,8,37,1,3798,3,Urbana,Típica,2.19,0.0,0.0,0.0,57.0,57.0,9,ALTO,0,0.40983562728658435,0.0,219.0,0
0803700010825026,8,37,1,0825,26,Urbana,Típica,2.27,0.0,0.0,0.0,0.0,0.0,2,BAJO,0,0.8735198477859353,0.0,227.0,0
0803700010825005,8,37,1,0825,5,Urbana,Típica,2.46,0.0,0.0,0.0,29.0,29.0,1,MEDIO,0,0.6183871161599732,0.0,246.0,0
0803700010825004,8,37,1,0825,4,Urbana,Típica,2.42,0.0,0.0,0.0,20.0,20.0,2,BAJO,0,0.8549054083920347,0.0,242.0,0
0803700010825003,8,37,1,0825,3,Urbana,Típica,2.37,0.0,111.1,0.0,31.0,31.0,4,ALTO,0,0.40814743023574446,3444.1,0.021330213302133024,0
0803700010825012,8,37,1,0825,12,Urbana,Típica,2.28,0.0,16.02,0.0,0.0,0.0,14,ALTO,0,0.6632815721239207,0.0,0.14223331253898938,0
0803700010825027,8,37,1,0825,27,Urbana,Típica,2.26,0.0,0.0,0.0,0.0,0.0,9,BAJO,0,0.8735198477859353,0.0,225.99999999999997,0
0803700010647018,8,37,1,0647,18,Urbana,Típica,0.24,0.0,0.0,0.0,68.0,68.0,8,ALTO,0,0.7935793190880528,0.0,24.0,0
0803700013675037,8,37,1,3675,37,Urbana,Típica,1.37,0.0,12.29,0.0,99.0,99.0,133,BAJO,0,0.3504976852553589,1216.7099999999998,0.11138211382113823,0
0803700014245013,8,37,1,4245,13,Urbana,Típica,3.14,43.42,30.01,0.0,82.0,82.0,54,ALTO,0,0.08402608592592983,2460.82,0.10459693537641572,0
0803700010628015,8,37,1,0628,15,Urbana,Típica,0.81,0.0,0.0,0.0,9.0,9.0,2,MEDIO,0,0.9174767648770829,0.0,81.0,0
0803700010628043,8,37,1,0628,43,Urbana,Típica,0.81,0.0,0.0,0.0,0.0,0.0,0,BAJO,0,0.8939618762963437,0.0,81.0,0
0803700014245022,8,37,1,4245,22,Urbana,Típica,3.19,314.9,84.43,0.0,42.0,42.0,5,ALTO,0,0.1762637605633425,3546.0600000000004,0.037778304121269535,0
0803700014245010,8,37,1,4245,10,Urbana,Típica,3.15,0.0,0.0,0.0,3.0,3.0,1,MEDIO,0,0.2897453221446652,0.0,315.0,0
0803700013675034,8,37,1,3675,34,Urbana,Típica,1.14,0.0,0.0,0.0,10.0,10.0,8,BAJO,0,0.9258627997712234,0.0,113.99999999999999,0
0803700013675033,8,37,1,3675,33,Urbana,Típica,1.09,0.0,25.95,0.0,39.0,39.0,7,BAJO,0,0.4612735969272773,1012.05,0.04198767334360555,0
0803700010558009,8,37,1,0558,9,Urbana,Típica,0.71,0.0,0.0,0.0,63.0,63.0,5,BAJO,0,0.7511997936912279,0.0,71.0,0
0803700010558024,8,37,1,0558,24,Urbana,Típica,0.69,0.0,0.0,0.0,41.0,41.0,6,BAJO,0,0.7100207408984066,0.0,69.0,0
0803700010971009,8,37,1,0971,9,Urbana,Típica,2.83,0.0,0.0,0.0,33.0,33.0,6,BAJO,0,0.18997442490729188,0.0,283.0,0
0803700010524024,8,37,1,0524,24,Urbana,Típica,0.39,0.0,0.0,0.0,26.0,26.0,4,BAJO,0,0.8271487988465082,0.0,39.0,0
0803700011611019,8,37,1,1611,19,Urbana,Típica,2.45,0.0,0.0,0.0,42.0,42.0,14,ALTO,0,0.4273801772267543,0.0,245.0,0
0803700013571011,8,37,1,3571,11,Urbana,Típica,3.96,0.0,0.0,0.0,14.0,14.0,3,MEDIO,0,0.2998048001384337,0.0,396.0,0
0803700013586040,8,37,1,3586,40,Urbana,Típica,4.13,0.0,0.0,0.0,1.0,1.0,8,MEDIO,0,0.2618069176930174,0.0,413.0,0
0803700011594029,8,37,1,1594,29,Urbana,Típica,4.07,0.0,59.19,0.0,49.0,49.0,10,MEDIO,0,0.13741322261678607,2900.31,0.06875,0
0803700014245047,8,37,1,4245,47,Urbana,Típica,2.74,0.0,83.16,0.0,17.0,17.0,4,ALTO,0,0.3525671068137079,1413.72,0.03294457135986534,0
0803700010401050,8,37,1,0401,50,Urbana,Típica,2.26,0.0,0.0,0.0,0.0,0.0,97,BAJO,0,0.8735198477859353,0.0,225.99999999999997,0
0803700011471027,8,37,1,1471,27,Urbana,Típica,2.79,0.0,0.0,0.0,124.0,124.0,25,BAJO,0,0.13019903352750814,0.0,279.0,0
