CVEGEO,CVE_MZA,TIPOMZA,total_incendios,acceso_bomberos_km,densidad_vial,poblacion_total,riesgo_base,densidad_incendios_500m,distancia_bomberos_m
0803700010079002,2,Típica,1.0,7.47,0.0,0,ALTO,0,7466.950042587985
0803700018248003,3,Típica,5.0,8.77,1.39,0,ALTO,0,8771.371237629783
0803700018248017,17,Típica,1.0,8.66,0.0,0,ALTO,0,8655.939847870099
0803700018248040,40,Típica,0.0,8.8,0.0,0,MEDIO,0,8802.451382501133
0803700018360002,2,Típica,1.0,15.08,0.0,0,ALTO,0,15084.301901579704
0803700018360003,3,Típica,5.0,15.28,0.0,0,ALTO,0,15282.3007011927
0803700018394001,1,Típica,2.0,8.31,0.0,2,ALTO,0,8306.358748171362
0803700018407015,15,Típica,1.0,8.11,0.0,112,ALTO,0,8114.450987515218
0803700018445001,1,Típica,2.0,7.53,0.0,6,ALTO,0,7528.513640813224
0803700018445002,2,Típica,1.0,7.59,0.0,0,ALTO,0,7594.614724443705
0803706133092054,54,Típica,0.0,9.85,6.74,0,MEDIO,0,9845.049104152897
0803706133092065,65,Típica,0.0,11.28,0.0,0,MEDIO,0,11277.626769206303
0803706133092081,81,Típica,0.0,10.84,0.0,7,MEDIO,0,10841.361054457566
0803706133092101,101,Típica,0.0,10.31,0.0,20,MEDIO,0,10307.67941034063
0803706133092107,107,Típica,0.0,10.18,10.05,5,MEDIO,0,10176.592428186817
0803706133092110,110,Típica,0.0,9.66,0.0,0,MEDIO,0,9657.79533087911
0803706133092203,203,Típica,0.0,11.07,0.0,2,MEDIO,0,11074.279956358141
0803706133092211,211,Típica,0.0,12.16,0.0,0,MEDIO,0,12161.281423763405
0803706133092260,260,Típica,0.0,10.34,0.0,0,MEDIO,0,10335.241941559205
0803706133092261,261,Típica,0.0,10.12,0.0,0,MEDIO,0,10124.800645336865
0803706133092263,263,Típica,0.0,11.32,0.0,0,MEDIO,0,11318.7179546704
0803706356453036,36,Típica,0.0,14.11,0.0,0,MEDIO,0,14112.324248387578
0803706356453041,41,Típica,0.0,14.2,0.0,9,MEDIO,0,14199.47409880417
0803706356453050,50,Típica,0.0,14.05,26.61,0,ALTO,0,14046.343519328253
0803706356519008,8,Típica,1.0,15.13,74.58,7,ALTO,0,15134.763858861708
0803706356519024,24,Típica,0.0,14.45,0.0,11,MEDIO,0,14452.92323690216
0803706356519032,32,Típica,0.0,14.45,0.0,0,MEDIO,0,14453.762379293465
0803706356519033,33,Típica,0.0,15.07,82.78,0,MEDIO,0,15073.645408634004
0803700010505016,16,Típica,2.0,3.53,0.0,25,ALTO,0,3533.2306640051665
0803700012732004,4,Típica,0.0,3.64,0.0,79,MEDIO,0,3637.2488730113455
0803700016063001,1,Típica,2.0,2.29,0.0,42,MEDIO,0,2289.4603851894367
0803700013533014,14,Típica,1.0,2.65,40.78,35,ALTO,0,2647.789796912781
0803700013478029,29,Típica,0.0,2.31,0.0,19,BAJO,0,2314.6287725836387
0803700013478028,28,Típica,1.0,2.42,0.0,22,ALTO,0,2418.2807885771736
0803700016063030,30,Típica,4.0,2.76,0.0,16,ALTO,0,2755.191557780657
0803700016063029,29,Típica,0.0,2.33,122.54,34,BAJO,0,2334.0968053293054
0803700015953036,36,Típica,0.0,4.32,0.0,69,MEDIO,0,4317.945042601247
0803700015953004,4,Típica,0.0,3.57,29.32,66,MEDIO,0,3568.538582573538
0803700016063012,12,Típica,2.0,2.45,0.0,0,MEDIO,0,2451.1703989917196
0803700013533009,9,Típica,0.0,3.05,0.0,39,MEDIO,0,3054.4702323455767
0803700013533008,8,Típica,1.0,2.97,0.0,62,MEDIO,0,2967.4014784229557
0803700013533007,7,Típica,0.0,2.91,0.0,87,BAJO,0,2911.989615113126
0803700013529026,26,Típica,0.0,2.34,0.0,65,BAJO,0,2343.350824698046
0803700013478018,18,Típica,1.0,2.48,0.0,49,MEDIO,0,2475.942842732918
0803700013478017,17,Típica,1.0,2.66,27.55,37,ALTO,0,2655.55903259891
0803700012732002,2,Típica,1.0,3.55,4.93,121,ALTO,0,3554.1056954167907
0803700010492033,33,Típica,0.0,3.55,0.0,109,MEDIO,0,3554.4918275064338
0803700010492028,28,Típica,1.0,3.17,0.0,66,ALTO,0,3168.020840581518
0803700010492010,10,Típica,0.0,3.67,0.0,4,MEDIO,0,3670.159639201313
0803700010492009,9,Típica,0.0,3.6,0.0,6,MEDIO,0,3602.613392233153
0803700010492039,39,Típica,2.0,3.14,0.0,33,ALTO,0,3135.2241258424165
0803700010435021,21,Típica,0.0,3.67,6.75,0,MEDIO,0,3668.969389086679
0803700010435020,20,Típica,0.0,3.41,0.0,0,MEDIO,0,3414.4593566543303
0803700015953030,30,Típica,4.0,4.19,0.0,25,ALTO,0,4186.27005140926
0803700016078020,20,Típica,0.0,2.91,36.16,71,BAJO,0,2909.121331853118
0803700016078019,19,Típica,1.0,2.79,60.61,62,ALTO,0,2790.991347349469
0803700016078018,18,Típica,1.0,2.8,0.0,46,ALTO,0,2796.988559220379
0803700016078017,17,Típica,1.0,2.86,32.88,13,ALTO,0,2862.1037366645924
0803700016063016,16,Típica,2.0,2.33,6.15,32,ALTO,0,2329.4189242095786
0803700016063015,15,Típica,1.0,2.44,0.0,29,MEDIO,0,2441.7604208990056
0803700016063014,14,Típica,1.0,2.52,0.0,13,MEDIO,0,2519.4297003328265
0803700016063013,13,Típica,0.0,2.47,0.0,42,BAJO,0,2468.541533794438
0803700015953034,34,Típica,0.0,4.44,0.0,0,MEDIO,0,4437.114802639356
0803700015953032,32,Típica,0.0,4.89,0.0,118,MEDIO,0,4887.411491691998
0803700015953003,3,Típica,5.0,3.6,51.96,79,ALTO,0,3595.2004779711983
0803700015953001,1,Típica,2.0,3.67,20.25,111,ALTO,0,3672.82066997634
0803700013533027,27,Típica,0.0,2.4,0.0,38,BAJO,0,2403.922216251793
0803700013533026,26,Típica,0.0,2.43,0.0,63,BAJO,0,2428.8885323116187
0803700013533025,25,Típica,2.0,2.44,0.0,72,MEDIO,0,2440.41966283672
0803700013533005,5,Típica,1.0,2.72,0.0,36,MEDIO,0,2717.4363494869654
0803700013529002,2,Típica,1.0,2.56,0.0,63,MEDIO,0,2563.6525365739058
0803700013529001,1,Típica,2.0,2.49,0.0,156,ALTO,0,2491.281354578218
0803700013478035,35,Típica,0.0,2.03,0.0,36,BAJO,0,2029.8607910865478
0803700013478034,34,Típica,0.0,2.05,0.0,31,BAJO,0,2052.011242517133
0803700016078028,28,Típica,1.0,2.95,0.0,41,ALTO,0,2953.457486035357
0803700016078027,27,Típica,0.0,2.9,57.81,81,BAJO,0,2901.243847372215
0803700016078014,14,Típica,1.0,2.75,0.0,72,MEDIO,0,2745.4160633407387
0803700016078012,12,Típica,2.0,2.81,7.76,126,MEDIO,0,2808.8441629473077
0803700016063009,9,Típica,0.0,2.42,0.0,34,BAJO,0,2417.8406365684214
0803700016063008,8,Típica,1.0,2.41,0.0,27,MEDIO,0,2408.6295701937065
0803700015953016,16,Típica,2.0,4.53,0.0,121,ALTO,0,4530.063397826479
0803700010505035,35,Típica,0.0,3.68,0.0,106,MEDIO,0,3682.841225763277
0803700010505032,32,Típica,0.0,3.27,26.8,6,MEDIO,0,3271.8179235667576
0803700010505029,29,Típica,0.0,3.47,0.0,23,MEDIO,0,3470.717723322474
0803700010505028,28,Típica,1.0,3.39,0.0,43,ALTO,0,3391.56983602613
0803700010492017,17,Típica,1.0,3.21,0.0,6,ALTO,0,3206.9056315429143
0803700010492016,16,Típica,2.0,3.33,0.0,23,ALTO,0,3333.435202371105
0803700010492015,15,Típica,1.0,3.45,0.0,13,ALTO,0,3445.3185335986495
0803700013533024,24,Típica,0.0,3.11,82.95,25,ALTO,0,3106.920851516431
0803700013533023,23,Típica,1.0,3.11,0.0,27,ALTO,0,3107.9555841803262
0803700013533022,22,Típica,1.0,3.1,0.0,55,ALTO,0,3102.639603339208
0803700013533021,21,Típica,0.0,3.15,73.0,23,MEDIO,0,3145.8121411367893
0803700013533010,10,Típica,0.0,3.03,0.0,18,MEDIO,0,3031.3933783747584
0803700013529018,18,Típica,1.0,2.38,0.0,24,ALTO,0,2380.9548723307844
0803700013529017,17,Típica,1.0,2.37,0.0,30,ALTO,0,2371.7488454511818
0803700013529007,7,Típica,0.0,2.43,0.0,0,BAJO,0,2430.5233710254956
0803700013478040,40,Típica,0.0,2.72,4.87,124,BAJO,0,2719.7945533720103
0803700013478024,24,Típica,0.0,2.79,0.0,11,BAJO,0,2789.5570921741128
0803700013478023,23,Típica,1.0,2.08,0.0,28,MEDIO,0,2082.132118523736
0803700013478022,22,Típica,1.0,2.1,0.0,30,ALTO,0,2103.6602473945663
0803700013478021,21,Típica,0.0,2.13,0.0,31,BAJO,0,2129.3203318868136
0803700013478020,20,Típica,0.0,2.22,0.0,26,BAJO,0,2218.9641728096494
0803700013478019,19,Típica,1.0,2.24,0.0,66,MEDIO,0,2244.526249594044
0803700012732035,35,Típica,0.0,3.4,0.0,65,MEDIO,0,3396.88310804208
0803700012732034,34,Típica,0.0,3.42,0.0,9,MEDIO,0,3421.296970308265
0803700012732033,33,Típica,0.0,3.47,0.0,31,MEDIO,0,3470.555639875664
0803700012732026,26,Típica,0.0,3.46,0.0,60,MEDIO,0,3464.6175225197485
0803700010505039,39,Típica,2.0,3.48,0.0,18,ALTO,0,3481.8724247341625
0803700010505008,8,Típica,1.0,3.41,95.92,17,ALTO,0,3412.446327475489
0803700010492059,59,Típica,0.0,3.15,0.0,39,MEDIO,0,3150.40613238763
0803700010492038,38,Típica,0.0,3.11,0.0,29,MEDIO,0,3112.9309680970896
0803700010492035,35,Típica,0.0,3.43,0.0,54,MEDIO,0,3427.2953096100928
0803700010435024,24,Típica,0.0,3.86,0.17,6,MEDIO,0,3859.6670861555367
0803700010435023,23,Típica,1.0,4.12,0.18,25,ALTO,0,4116.324055840618
0803700010492034,34,Típica,0.0,3.41,46.08,27,ALTO,0,3413.3630111138996
0803700010435022,22,Típica,1.0,3.6,0.0,2,ALTO,0,3599.7467405447205
0803700010505013,13,Típica,0.0,3.68,0.0,22,MEDIO,0,3683.3372796379726
0803700015953005,5,Típica,1.0,3.64,0.0,51,ALTO,0,3635.191047794384
0803700012732017,17,Típica,1.0,3.48,0.0,29,ALTO,0,3477.8190025486656
0803700012732016,16,Típica,2.0,3.43,0.0,29,ALTO,0,3429.4872148424447
0803700012732015,15,Típica,1.0,3.45,0.0,36,ALTO,0,3454.0761849009477
0803700012732010,10,Típica,0.0,3.56,0.0,13,MEDIO,0,3556.4340700262414
0803700016078013,13,Típica,0.0,2.72,67.18,72,MEDIO,0,2715.447367709597
0803700016063025,25,Típica,2.0,2.69,0.0,30,ALTO,0,2691.6680719850056
0803700013478033,33,Típica,0.0,2.08,0.0,45,BAJO,0,2078.385775730526
0803700013478016,16,Típica,2.0,2.68,0.0,69,MEDIO,0,2682.858105972168
0803700012732061,61,Típica,0.0,3.65,128.99,25,MEDIO,0,3648.0751818644117
0803700012732001,1,Típica,2.0,3.65,0.0,74,ALTO,0,3647.37209590513
0803700010505053,53,Típica,0.0,3.73,0.0,12,MEDIO,0,3729.585815323223
0803700010492048,48,Típica,1.0,3.24,0.0,102,ALTO,0,3237.2037158322637
0803700010492025,25,Típica,2.0,3.37,0.0,155,ALTO,0,3366.7736498204454
0803700012732021,21,Típica,0.0,3.51,0.0,74,MEDIO,0,3513.143875779341
0803700010505015,15,Típica,1.0,3.62,0.0,34,ALTO,0,3618.4937905384318
0803700010435006,6,Típica,0.0,3.16,0.0,40,MEDIO,0,3156.417840096492
0803700010435018,18,Típica,1.0,3.82,0.0,5,ALTO,0,3824.9610726013548
0803700016063028,28,Típica,1.0,2.53,0.0,15,MEDIO,0,2525.4408035517613
0803700013533004,4,Típica,0.0,2.82,1.83,533,BAJO,0,2817.4617061228055
0803700016078031,31,Típica,1.0,2.61,486.53,60,ALTO,0,2608.505527976177
0803700016078005,5,Típica,1.0,2.55,0.0,55,MEDIO,0,2546.0387577236806
0803700016078004,4,Típica,0.0,2.6,0.0,39,BAJO,0,2598.898472994724
0803700016078003,3,Típica,5.0,2.65,0.0,48,MEDIO,0,2652.3089977377185
0803700016078002,2,Típica,1.0,2.62,70.19,40,ALTO,0,2617.892712016262
0803700016078001,1,Típica,2.0,2.56,0.0,55,ALTO,0,2561.0269800876063
0803700015953035,35,Típica,0.0,4.47,0.0,0,MEDIO,0,4468.7613880279305
0803700013478001,1,Típica,2.0,2.39,18.71,0,ALTO,0,2385.5595170733345
0803700013529025,25,Típica,2.0,2.38,0.0,48,ALTO,0,2384.681396679869
0803700013529021,21,Típica,0.0,2.55,83.75,23,MEDIO,0,2546.6512074116936
0803700013529020,20,Típica,0.0,2.51,58.55,85,MEDIO,0,2514.6480700303773
0803700012732025,25,Típica,2.0,3.44,0.0,57,ALTO,0,3444.135567574733
0803700012732009,9,Típica,0.0,3.54,0.0,74,MEDIO,0,3540.8345287579687
0803700010505058,58,Típica,0.0,3.34,0.0,0,MEDIO,0,3336.018189359972
0803700010505014,14,Típica,1.0,3.7,0.0,25,ALTO,0,3696.2473381179693
0803700010505012,12,Típica,2.0,3.67,0.0,22,ALTO,0,3674.552997487333
0803700010505011,11,Típica,0.0,3.66,0.0,29,MEDIO,0,3664.889495421324
0803700010505009,9,Típica,0.0,3.5,0.0,0,MEDIO,0,3497.0733498919217
0803700016078016,16,Típica,2.0,2.97,0.0,236,ALTO,0,2974.377955264555
0803700016078015,15,Típica,1.0,2.81,55.68,28,ALTO,0,2814.9526289524642
0803700016063026,26,Típica,0.0,2.64,0.0,29,BAJO,0,2638.074298247567
0803700016063018,18,Típica,1.0,2.61,0.0,38,MEDIO,0,2607.0383699025124
0803700015953031,31,Típica,1.0,4.15,0.0,13,ALTO,0,4150.219824065513
0803700015953018,18,Típica,1.0,2.96,0.0,0,ALTO,0,2956.0800928273343
0803700015953002,2,Típica,1.0,3.96,9.1,167,ALTO,0,3960.2955039970175
0803700013533029,29,Típica,0.0,2.92,0.0,28,BAJO,0,2921.062408533832
0803700013533002,2,Típica,1.0,2.97,3.07,57,MEDIO,0,2966.1965605261707
0803700013529028,28,Típica,1.0,2.26,0.0,87,MEDIO,0,2260.220511211632
0803700013529027,27,Típica,0.0,2.3,0.0,68,BAJO,0,2301.99638693197
0803700013529005,5,Típica,1.0,2.44,23.57,41,ALTO,0,2437.839088316546
0803700013529004,4,Típica,0.0,2.3,0.0,69,BAJO,0,2296.47054730111
0803700013529003,3,Típica,5.0,2.41,0.0,81,MEDIO,0,2407.05544247855
0803700013478007,7,Típica,0.0,2.13,0.0,14,BAJO,0,2130.1064622857907
0803700013478006,6,Típica,0.0,2.15,0.0,10,BAJO,0,2151.042555036348
0803700013478005,5,Típica,1.0,2.18,0.0,19,ALTO,0,2175.8217552006563
0803700013478004,4,Típica,0.0,2.18,0.0,37,BAJO,0,2179.19068293271
0803700013478003,3,Típica,5.0,2.33,0.0,102,ALTO,0,2331.367212564518
0803700013533003,3,Típica,5.0,2.88,0.0,109,ALTO,0,2880.5450603098625
0803700013478002,2,Típica,1.0,2.38,0.0,78,ALTO,0,2382.340831177373
0803700013478025,25,Típica,2.0,2.62,0.0,47,MEDIO,0,2618.253738124634
0803700012732008,8,Típica,1.0,3.57,0.0,8,ALTO,0,3573.8129837586735
0803700012732007,7,Típica,0.0,3.6,6.04,297,MEDIO,0,3600.4187739073586
0803700012732006,6,Típica,0.0,3.6,0.0,72,MEDIO,0,3599.2620055766156
0803700012732005,5,Típica,1.0,3.59,0.0,108,ALTO,0,3589.3845318132735
0803700010505026,26,Típica,0.0,3.27,3.16,122,MEDIO,0,3269.105774929288
0803700010505017,17,Típica,1.0,3.43,74.41,52,ALTO,0,3431.7782577480993
0803700010492058,58,Típica,0.0,3.67,0.0,0,MEDIO,0,3665.740587077415
0803700010492055,55,Típica,0.0,3.34,0.0,43,MEDIO,0,3340.8463286416363
0803700010492051,51,Típica,1.0,3.6,0.0,62,ALTO,0,3598.131415830884
0803700010492049,49,Típica,0.0,3.68,0.0,67,MEDIO,0,3676.9552786849463
0803700010492013,13,Típica,0.0,3.53,0.0,29,MEDIO,0,3532.435149155585
0803700010492012,12,Típica,2.0,3.61,0.0,4,ALTO,0,3608.493430005928
0803700010492011,11,Típica,0.0,3.68,0.0,0,MEDIO,0,3676.488170626753
0803700010435027,27,Típica,0.0,3.11,244.77,0,ALTO,0,3105.8886844142603
0803700010435028,28,Típica,1.0,3.18,0.0,0,ALTO,0,3180.3792970075774
0803700010435026,26,Típica,0.0,4.19,0.0,55,MEDIO,0,4189.946088247991
0803700010435019,19,Típica,1.0,3.2,166.67,8,ALTO,0,3196.769431928726
0803700010435005,5,Típica,1.0,3.1,0.0,7,ALTO,0,3101.189683586484
0803700010435001,1,Típica,2.0,3.26,0.28,225,ALTO,0,3261.0249964579034
0803700010505052,52,Típica,0.0,3.66,0.0,18,MEDIO,0,3656.581154994564
0803700010505046,46,Típica,0.0,3.29,0.0,49,MEDIO,0,3294.036169404661
0803700010505045,45,Típica,0.0,3.31,0.0,29,MEDIO,0,3306.9969578809455
0803700010505043,43,Típica,0.0,3.33,0.0,63,MEDIO,0,3327.4767263288677
0803700010505042,42,Típica,0.0,3.33,0.0,61,MEDIO,0,3327.441031700534
0803700010505025,25,Típica,2.0,3.43,0.0,69,ALTO,0,3431.012766130849
0803700010505024,24,Típica,0.0,3.63,0.0,29,MEDIO,0,3632.7093240547492
0803700010505023,23,Típica,1.0,3.71,0.0,40,ALTO,0,3710.0510126776676
0803700010505021,21,Típica,0.0,3.75,0.0,22,MEDIO,0,3747.039133911652
0803700010505020,20,Típica,0.0,3.74,0.0,7,MEDIO,0,3741.4418515722027
0803700010505019,19,Típica,1.0,3.74,0.0,21,ALTO,0,3735.27025124174
0803700010505018,18,Típica,1.0,3.41,0.0,26,ALTO,0,3407.085064887119
0803700010505006,6,Típica,0.0,3.43,0.0,28,MEDIO,0,3430.514715659926
0803700010505005,5,Típica,1.0,3.44,0.0,15,ALTO,0,3439.973014501798
0803700010505004,4,Típica,0.0,3.52,0.0,24,MEDIO,0,3519.2456690937497
0803700010505003,3,Típica,5.0,3.61,0.0,27,ALTO,0,3605.58288683969
0803700010505002,2,Típica,1.0,3.6,0.0,17,ALTO,0,3596.542999036567
0803700010505001,1,Típica,2.0,3.51,0.0,20,ALTO,0,3510.3120979527584
0803700010492047,47,Típica,1.0,3.33,0.0,97,ALTO,0,3332.183081704647
0803700010492046,46,Típica,0.0,3.52,0.0,174,MEDIO,0,3515.6339826251337
0803700010492045,45,Típica,0.0,3.5,0.0,107,MEDIO,0,3500.8037698228295
0803700010492044,44,Típica,0.0,3.32,0.0,64,MEDIO,0,3316.5729047112104
0803700010492043,43,Típica,0.0,3.49,0.0,119,MEDIO,0,3489.7796109759447
0803700010492042,42,Típica,0.0,3.3,0.0,84,MEDIO,0,3301.1987473720296
0803700010492040,40,Típica,0.0,3.07,65.4,49,ALTO,0,3067.744193751154
0803700010492024,24,Típica,0.0,3.48,0.0,43,MEDIO,0,3483.9892250093867
0803700010492023,23,Típica,1.0,3.61,0.0,28,ALTO,0,3608.3583367817755
0803700010492022,22,Típica,1.0,3.57,0.0,13,ALTO,0,3570.279572782897
0803700010492021,21,Típica,0.0,3.47,0.0,156,MEDIO,0,3470.0761438684276
0803700010492020,20,Típica,0.0,3.46,0.0,35,MEDIO,0,3460.9846619501473
0803700010492007,7,Típica,0.0,3.39,0.0,20,MEDIO,0,3385.704307403009
0803700010492004,4,Típica,0.0,2.95,0.0,13,BAJO,0,2950.655696468248
0803700010492003,3,Típica,5.0,3.02,0.27,196,ALTO,0,3022.454270927122
0803700010492001,1,Típica,2.0,3.14,2.9,153,ALTO,0,3140.6953127406673
0803700010492005,5,Típica,1.0,3.1,0.0,12,ALTO,0,3103.4986593706562
0803700016078024,24,Típica,0.0,2.92,0.0,40,BAJO,0,2921.9556193001804
0803700016078023,23,Típica,1.0,3.02,0.0,91,ALTO,0,3016.7545595306296
0803700016078022,22,Típica,1.0,3.04,0.0,86,ALTO,0,3042.1239237367
0803700016078021,21,Típica,0.0,3.06,81.29,23,MEDIO,0,3061.799632501962
0803700016078011,11,Típica,0.0,2.62,0.0,67,BAJO,0,2622.0276738714942
0803700016078010,10,Típica,0.0,2.55,2.91,123,BAJO,0,2554.2199366434625
0803700016078009,9,Típica,0.0,2.81,0.0,120,BAJO,0,2813.051410652838
0803700016078008,8,Típica,1.0,2.74,0.0,53,ALTO,0,2742.2528832259354
0803700016078007,7,Típica,0.0,2.6,0.0,147,BAJO,0,2599.9974997485037
0803700016078006,6,Típica,0.0,2.5,0.0,57,BAJO,0,2504.670500889265
0803700016063024,24,Típica,0.0,2.75,0.0,39,BAJO,0,2746.3180933252956
0803700016063023,23,Típica,1.0,2.37,0.0,31,MEDIO,0,2370.716107723731
0803700016063022,22,Típica,1.0,2.48,0.0,99,MEDIO,0,2482.349676002707
0803700016063021,21,Típica,0.0,2.55,11.62,78,BAJO,0,2549.2666204006455
0803700016063020,20,Típica,0.0,2.66,0.0,47,BAJO,0,2661.0635058854405
0803700016063019,19,Típica,1.0,2.69,0.0,37,ALTO,0,2688.3843322299444
0803700016063006,6,Típica,0.0,2.24,0.0,44,BAJO,0,2238.3120626780533
0803700016063005,5,Típica,1.0,2.26,0.0,30,ALTO,0,2263.0657790261366
0803700016063004,4,Típica,0.0,2.32,0.0,47,BAJO,0,2315.982700115126
0803700016063003,3,Típica,5.0,2.37,0.0,42,MEDIO,0,2369.288368339879
0803700016063002,2,Típica,1.0,2.34,0.0,38,ALTO,0,2342.0638781785997
0803700015953037,37,Típica,0.0,4.36,0.0,42,MEDIO,0,4364.9888036411485
0803700015953029,29,Típica,0.0,4.21,0.0,56,MEDIO,0,4214.764919421659
0803700015953028,28,Típica,1.0,4.24,0.0,102,ALTO,0,4243.285809386691
0803700015953027,27,Típica,0.0,4.27,52.42,93,MEDIO,0,4272.201336090345
0803700015953026,26,Típica,0.0,4.3,54.13,97,ALTO,0,4300.793960920351
0803700015953025,25,Típica,2.0,4.33,54.18,67,ALTO,0,4330.37103809821
0803700015953020,20,Típica,0.0,4.32,0.0,0,MEDIO,0,4321.542742570232
0803700015953015,15,Típica,1.0,4.76,6.71,93,ALTO,0,4759.002985796957
0803700015953014,14,Típica,1.0,4.83,141.04,57,ALTO,0,4827.606615828209
0803700015953013,13,Típica,0.0,3.26,20.23,0,ALTO,0,3260.6086424570776
0803700015953012,12,Típica,2.0,3.3,0.0,3,ALTO,0,3300.0038116748174
0803700015953011,11,Típica,0.0,3.33,0.0,0,MEDIO,0,3330.8780064919374
0803700015953006,6,Típica,0.0,3.7,72.27,72,MEDIO,0,3695.215397754421
0803700016078026,26,Típica,0.0,2.85,0.0,78,BAJO,0,2846.391201477689
0803700016078025,25,Típica,2.0,2.88,0.0,26,MEDIO,0,2877.780845414964
0803700013529030,30,Típica,4.0,2.7,0.0,75,ALTO,0,2701.924318246143
0803700013529029,29,Típica,0.0,2.22,0.0,95,BAJO,0,2218.778270532427
0803700013529014,14,Típica,1.0,2.7,0.0,92,ALTO,0,2703.2647772228115
0803700013529013,13,Típica,0.0,2.73,0.0,28,BAJO,0,2733.5658153202203
0803700013529012,12,Típica,2.0,2.71,0.0,96,ALTO,0,2709.0834412845206
0803700013529011,11,Típica,0.0,2.74,0.0,69,BAJO,0,2744.5096721891105
0803700013529010,10,Típica,0.0,2.54,0.0,257,BAJO,0,2540.215018508773
0803700013529009,9,Típica,0.0,2.35,0.0,34,BAJO,0,2352.819825065943
0803700013529008,8,Típica,1.0,2.31,0.0,49,MEDIO,0,2311.7906581225816
0803700013478032,32,Típica,0.0,2.11,0.0,45,BAJO,0,2106.7447776773965
0803700013478031,31,Típica,1.0,2.09,0.0,32,ALTO,0,2092.9870294702114
0803700013478030,30,Típica,4.0,2.2,0.0,0,ALTO,0,2198.47598919181
0803700013478027,27,Típica,0.0,2.48,0.0,37,BAJO,0,2478.1185735773233
0803700013478013,13,Típica,0.0,2.24,0.0,35,BAJO,0,2238.723232889615
0803700013478011,11,Típica,0.0,2.33,0.0,0,BAJO,0,2325.5610937217975
0803700013533017,17,Típica,1.0,2.95,0.0,21,MEDIO,0,2946.4891712276108
0803700013533016,16,Típica,2.0,2.62,0.0,222,MEDIO,0,2623.78566879979
0803700013533013,13,Típica,0.0,2.62,0.0,36,BAJO,0,2619.6443242574564
0803700013533012,12,Típica,2.0,2.87,132.1,60,ALTO,0,2872.446260948657
0803700013533011,11,Típica,0.0,3.05,0.0,51,MEDIO,0,3045.6087171509726
0803700013533001,1,Típica,2.0,2.99,0.0,95,MEDIO,0,2985.9945696196614
0803700013529035,35,Típica,0.0,2.66,0.0,0,BAJO,0,2663.3654710722367
0803700013529034,34,Típica,0.0,2.25,0.0,31,BAJO,0,2246.7813920331205
0803700013529033,33,Típica,0.0,2.37,0.0,27,BAJO,0,2367.317361404841
0803700012732020,20,Típica,0.0,3.49,0.0,65,MEDIO,0,3491.7521030271523
0803700010505048,48,Típica,1.0,3.28,0.0,27,ALTO,0,3278.565984171183
0803700010492002,2,Típica,1.0,3.03,0.0,64,ALTO,0,3033.3202262862897
0803700013478026,26,Típica,0.0,2.5,0.0,8,BAJO,0,2501.7390487498405
0803700013529019,19,Típica,1.0,2.4,0.0,16,ALTO,0,2395.848750977523
0803700012732042,42,Típica,0.0,3.33,0.0,67,MEDIO,0,3328.4780601622524
0803700012732036,36,Típica,0.0,3.42,0.0,63,MEDIO,0,3416.4583592422655
0803700016078030,30,Típica,4.0,3.04,0.0,91,ALTO,0,3040.6888774661634
0803700016078029,29,Típica,0.0,2.98,0.0,105,BAJO,0,2976.1735654319905
0803700016063011,11,Típica,0.0,2.44,0.0,25,BAJO,0,2436.5454445981277
0803700016063010,10,Típica,0.0,2.43,0.0,39,BAJO,0,2426.625527985227
0803700010492063,63,Típica,0.0,3.04,0.0,28,MEDIO,0,3036.7347126345944
0803700010505007,7,Típica,0.0,3.42,0.0,47,MEDIO,0,3420.3404965690384
0803700012732018,18,Típica,1.0,3.43,0.0,40,ALTO,0,3432.022542436459
0803700012732019,19,Típica,1.0,3.48,0.0,31,ALTO,0,3480.017640275481
0803700010435031,31,Típica,1.0,2.97,0.0,6,MEDIO,0,2972.310040295725
0803700010435025,25,Típica,2.0,3.18,6.39,0,ALTO,0,3184.6019995038605
0803700010492066,66,Típica,0.0,3.39,0.0,19,MEDIO,0,3389.046212971987
0803700010492064,64,Típica,0.0,3.22,0.0,14,MEDIO,0,3216.4181847184623
0803700010492065,65,Típica,0.0,3.4,0.0,0,MEDIO,0,3395.5530770563314
0803700010492068,68,Típica,0.0,3.34,0.0,35,MEDIO,0,3341.242648173232
0803700010492069,69,Típica,0.0,3.33,0.0,20,MEDIO,0,3332.620993376697
0803700010492067,67,Típica,0.0,3.4,0.0,72,MEDIO,0,3401.4889621814286
0803700016063027,27,Típica,0.0,2.6,0.0,76,BAJO,0,2603.400106186116
0803700016063031,31,Típica,1.0,2.33,0.0,28,MEDIO,0,2325.898171976314
0803700013478042,42,Típica,0.0,2.51,0.0,29,BAJO,0,2510.6309782838293
0803700013478050,50,Típica,0.0,2.46,0.0,45,BAJO,0,2456.069844549623
0803700013478008,8,Típica,1.0,2.72,0.0,13,ALTO,0,2723.3545937617378
0803700013478049,49,Típica,0.0,2.45,0.0,79,BAJO,0,2448.4979129464045
0803700013478052,52,Típica,0.0,2.51,0.0,7,BAJO,0,2511.282694523889
0803700013478051,51,Típica,1.0,2.48,0.0,29,MEDIO,0,2481.6541005355375
0803700013478010,10,Típica,0.0,2.22,0.0,123,BAJO,0,2223.80659419748
0803700013478038,38,Típica,0.0,2.34,0.0,59,BAJO,0,2335.2098219108702
